[2024-10-20 09:44:48] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-10-20 09:44:48] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, create_zip_archive, wrapup
[2024-10-20 09:44:48] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-10-20 09:44:50] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-10-20 09:44:50] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-10-20 09:44:50] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-10-20 09:44:50] [class-ss-setup-task.php:33] Creating archive directory: D:\xamp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729417488\
[2024-10-20 09:44:50] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/wordpress/
[2024-10-20 09:44:55] [class-ss-task.php:58] [PAGES STATUS] Remaining:24; Total: 708
[2024-10-20 09:44:55] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Orange\AppData\Local\Temp/6714d1178ed93-uV5XC3.tmp
[2024-10-20 09:44:55] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInLeft.min.css?simply_static_page=77
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInLeft.min.css?simply_static_page=77
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:103] Filesize: 137 bytes
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/fadeInLeft.min.css
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Orange\AppData\Local\Temp/6714d1178ed93-uV5XC3.tmp to D:\xamp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729417488/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInLeft.min.css
[2024-10-20 09:44:55] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-20 09:44:55] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-20 09:44:55] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-20 09:44:55] [class-ss-page.php:119] Checking Content Identical:bfe7febf218c5771d7834502effe8eb739dccffa===. Value: FALSE
[2024-10-20 09:44:55] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInRight.css
[2024-10-20 09:44:55] [class-ss-task.php:58] [PAGES STATUS] Remaining:23; Total: 708
[2024-10-20 09:44:55] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Orange\AppData\Local\Temp/6714d1179237e-jlFOa8.tmp
[2024-10-20 09:44:55] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInRight.css?simply_static_page=78
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInRight.css?simply_static_page=78
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:103] Filesize: 179 bytes
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/fadeInRight.css
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Orange\AppData\Local\Temp/6714d1179237e-jlFOa8.tmp to D:\xamp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729417488/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInRight.css
[2024-10-20 09:44:55] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-20 09:44:55] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-20 09:44:55] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-20 09:44:55] [class-ss-page.php:119] Checking Content Identical:ec934bed4d4389c54b8cf82caf510d539a478339===. Value: FALSE
[2024-10-20 09:44:55] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInRight.min.css
[2024-10-20 09:44:55] [class-ss-task.php:58] [PAGES STATUS] Remaining:22; Total: 708
[2024-10-20 09:44:55] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Orange\AppData\Local\Temp/6714d11795cbe-9IdESE.tmp
[2024-10-20 09:44:55] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInRight.min.css?simply_static_page=79
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInRight.min.css?simply_static_page=79
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:103] Filesize: 139 bytes
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/fadeInRight.min.css
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Orange\AppData\Local\Temp/6714d11795cbe-9IdESE.tmp to D:\xamp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729417488/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInRight.min.css
[2024-10-20 09:44:55] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-20 09:44:55] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-20 09:44:55] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-20 09:44:55] [class-ss-page.php:119] Checking Content Identical:429ec7db5d25b8312bd88150c638293b1b3fd309===. Value: FALSE
[2024-10-20 09:44:55] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInUp.css
[2024-10-20 09:44:55] [class-ss-task.php:58] [PAGES STATUS] Remaining:21; Total: 708
[2024-10-20 09:44:55] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Orange\AppData\Local\Temp/6714d11798e2d-q4n9cr.tmp
[2024-10-20 09:44:55] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInUp.css?simply_static_page=80
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInUp.css?simply_static_page=80
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:103] Filesize: 170 bytes
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/fadeInUp.css
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Orange\AppData\Local\Temp/6714d11798e2d-q4n9cr.tmp to D:\xamp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729417488/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInUp.css
[2024-10-20 09:44:55] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-20 09:44:55] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-20 09:44:55] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-20 09:44:55] [class-ss-page.php:119] Checking Content Identical:5fc1c383058431e53374b3cbcc43dd483b4d3bad===. Value: FALSE
[2024-10-20 09:44:55] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInUp.min.css
[2024-10-20 09:44:55] [class-ss-task.php:58] [PAGES STATUS] Remaining:20; Total: 708
[2024-10-20 09:44:55] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Orange\AppData\Local\Temp/6714d1179be2e-1CaUjz.tmp
[2024-10-20 09:44:55] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInUp.min.css?simply_static_page=81
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInUp.min.css?simply_static_page=81
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:103] Filesize: 130 bytes
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/fadeInUp.min.css
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Orange\AppData\Local\Temp/6714d1179be2e-1CaUjz.tmp to D:\xamp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729417488/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInUp.min.css
[2024-10-20 09:44:55] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-20 09:44:55] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-20 09:44:55] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-20 09:44:55] [class-ss-page.php:119] Checking Content Identical:12c44b736a53dfa11c8286fe3ef05c2f64f47a47===. Value: FALSE
[2024-10-20 09:44:55] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/flash.css
[2024-10-20 09:44:55] [class-ss-task.php:58] [PAGES STATUS] Remaining:19; Total: 708
[2024-10-20 09:44:55] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Orange\AppData\Local\Temp/6714d117a4417-59JFFQ.tmp
[2024-10-20 09:44:55] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/flash.css?simply_static_page=82
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/flash.css?simply_static_page=82
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:103] Filesize: 122 bytes
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/flash.css
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Orange\AppData\Local\Temp/6714d117a4417-59JFFQ.tmp to D:\xamp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729417488/wp-content/plugins/elementor/assets/lib/animations/styles/flash.css
[2024-10-20 09:44:55] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-20 09:44:55] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-20 09:44:55] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-20 09:44:55] [class-ss-page.php:119] Checking Content Identical:b0463f52b032bd446d0d0ea6c9c507a3cb3b4c92===. Value: FALSE
[2024-10-20 09:44:55] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/flash.min.css
[2024-10-20 09:44:55] [class-ss-task.php:58] [PAGES STATUS] Remaining:18; Total: 708
[2024-10-20 09:44:55] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Orange\AppData\Local\Temp/6714d117a7657-gaajd6.tmp
[2024-10-20 09:44:55] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/flash.min.css?simply_static_page=83
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/flash.min.css?simply_static_page=83
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:103] Filesize: 86 bytes
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/flash.min.css
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Orange\AppData\Local\Temp/6714d117a7657-gaajd6.tmp to D:\xamp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729417488/wp-content/plugins/elementor/assets/lib/animations/styles/flash.min.css
[2024-10-20 09:44:55] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-20 09:44:55] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-20 09:44:55] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-20 09:44:55] [class-ss-page.php:119] Checking Content Identical:7dcffd7ac1915867ca2733ffb358f8ff95554cb9===. Value: FALSE
[2024-10-20 09:44:55] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/headShake.css
[2024-10-20 09:44:55] [class-ss-task.php:58] [PAGES STATUS] Remaining:17; Total: 708
[2024-10-20 09:44:55] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Orange\AppData\Local\Temp/6714d117aac63-HI9pBm.tmp
[2024-10-20 09:44:55] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/headShake.css?simply_static_page=84
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/headShake.css?simply_static_page=84
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:103] Filesize: 411 bytes
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/headShake.css
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Orange\AppData\Local\Temp/6714d117aac63-HI9pBm.tmp to D:\xamp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729417488/wp-content/plugins/elementor/assets/lib/animations/styles/headShake.css
[2024-10-20 09:44:55] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-20 09:44:55] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-20 09:44:55] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-20 09:44:55] [class-ss-page.php:119] Checking Content Identical:18d83c65357c154e818edbd2b486b90c3fb3edde===. Value: FALSE
[2024-10-20 09:44:55] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/headShake.min.css
[2024-10-20 09:44:55] [class-ss-task.php:58] [PAGES STATUS] Remaining:16; Total: 708
[2024-10-20 09:44:55] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Orange\AppData\Local\Temp/6714d117ae048-ipwby3.tmp
[2024-10-20 09:44:55] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/headShake.min.css?simply_static_page=85
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/headShake.min.css?simply_static_page=85
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:103] Filesize: 338 bytes
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/headShake.min.css
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Orange\AppData\Local\Temp/6714d117ae048-ipwby3.tmp to D:\xamp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729417488/wp-content/plugins/elementor/assets/lib/animations/styles/headShake.min.css
[2024-10-20 09:44:55] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-20 09:44:55] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-20 09:44:55] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-20 09:44:55] [class-ss-page.php:119] Checking Content Identical:87a43c90d9eaf84aa3ecfeee5e6717453dd1867e===. Value: FALSE
[2024-10-20 09:44:55] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/jello.css
[2024-10-20 09:44:55] [class-ss-task.php:58] [PAGES STATUS] Remaining:15; Total: 708
[2024-10-20 09:44:55] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Orange\AppData\Local\Temp/6714d117b142d-a0SGgr.tmp
[2024-10-20 09:44:55] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/jello.css?simply_static_page=86
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/jello.css?simply_static_page=86
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:103] Filesize: 556 bytes
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/jello.css
[2024-10-20 09:44:55] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Orange\AppData\Local\Temp/6714d117b142d-a0SGgr.tmp to D:\xamp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729417488/wp-content/plugins/elementor/assets/lib/animations/styles/jello.css
